timestamp,warehouse_id,warehouse_name,warehouse_type,power_kwh,temp_celsius,ambient_temp,compressor_status,door_open_count,defrost_status,inventory_kg,meter_reading
2026-05-04 08:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,2.97,4.29,26.1,0,9,0,14646.0,105861.21
2026-05-04 09:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,16.43,5.23,25.6,0,9,1,14741.0,105877.63
2026-05-04 10:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,70.59,4.26,24.7,1,9,0,14593.0,105948.22
2026-05-04 11:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,69.83,3.11,22.8,1,6,0,14522.0,106018.05
2026-05-04 12:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,1.32,3.5,22.5,0,4,0,14451.0,106019.42
2026-05-04 13:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,2.31,4.02,21.0,0,7,0,14310.0,106021.75
2026-05-04 14:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,2.31,4.46,20.5,0,7,0,14410.0,106024.07
2026-05-04 15:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,14.81,5.31,20.4,0,6,1,14409.0,106038.91
2026-05-04 16:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,75.23,4.22,21.7,1,7,0,14552.0,106114.15
2026-05-04 17:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,69.71,3.08,23.5,1,7,0,14497.0,106183.82
2026-05-04 18:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,1.98,3.57,23.5,0,6,0,14521.0,106185.76
2026-05-04 19:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,1.65,4.03,23.7,0,5,0,14520.0,106187.43
2026-05-04 20:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,1.65,4.56,26.8,0,5,0,14675.0,106189.1
2026-05-04 21:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,15.75,5.52,29.6,0,3,1,14649.0,106204.82
2026-05-04 22:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,0.99,6.03,31.3,0,3,0,14806.0,106205.82
2026-05-04 23:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,1.98,6.65,31.0,0,6,0,14765.0,106207.75
2026-05-05 00:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,76.55,5.7,32.7,1,6,0,14664.0,106284.3
2026-05-05 01:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,79.42,4.62,31.2,1,2,0,14837.0,106363.73
2026-05-05 02:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,1.65,5.29,33.0,0,5,0,14800.0,106365.34
2026-05-05 03:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,15.98,6.24,30.5,0,4,1,14798.0,106381.34
2026-05-05 04:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,1.65,6.81,31.8,0,5,0,15005.0,106383.01
2026-05-05 05:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,83.98,5.85,31.9,1,4,0,15048.0,106466.97
2026-05-05 06:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,80.8,4.89,29.5,1,6,0,14960.0,106547.75
2026-05-05 07:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,76.6,3.77,28.9,1,2,0,14775.0,106624.31
2026-05-05 08:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,79.73,2.69,27.3,1,6,0,14875.0,106703.99
2026-05-05 09:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,14.48,3.47,23.1,0,4,1,14938.0,106718.5
2026-05-05 10:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,1.32,3.91,22.4,0,4,0,14598.0,106719.81
2026-05-05 11:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,1.98,4.43,22.9,0,6,0,14571.0,106721.78
2026-05-05 12:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,0.99,4.76,22.3,0,3,0,14765.0,106722.77
2026-05-05 13:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,2.31,5.2,21.2,0,7,0,14571.0,106725.07
2026-05-05 14:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,69.9,4.06,20.8,1,7,0,14646.0,106794.96
2026-05-05 15:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,86.11,3.33,21.7,1,3,1,14731.0,106881.09
2026-05-05 16:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,2.31,3.8,21.6,0,7,0,14618.0,106883.36
2026-05-05 17:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,2.31,4.25,22.1,0,7,0,14795.0,106885.67
2026-05-05 18:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,1.32,4.71,23.5,0,4,0,14739.0,106886.97
2026-05-05 19:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,0.99,5.22,25.3,0,3,0,14662.0,106887.92
2026-05-05 20:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,73.45,4.1,26.3,1,2,0,14666.0,106961.36
2026-05-05 21:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,39.035000000000004,4.14,28.5,1,8,0,14637.0,107006.23000000001
2026-05-05 22:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,4.62,4.18,30.7,0,14,0,14608.0,107051.1
2026-05-05 23:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,0.99,4.75,32.1,0,3,0,14712.0,107052.08
2026-05-06 00:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,1.32,5.4,32.0,0,4,0,14643.0,107053.43
2026-05-06 01:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,1.65,6.03,32.2,0,5,0,14518.0,107055.13
2026-05-06 02:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,0.99,6.55,32.4,0,3,0,14404.0,107056.17
2026-05-06 03:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,91.63,5.96,32.4,1,4,1,14394.0,107147.76
2026-05-06 04:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,77.77,4.94,33.0,1,3,0,14457.0,107225.54
2026-05-06 05:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,82.27,4.01,31.1,1,6,0,14519.0,107307.82
2026-05-06 06:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,72.9,2.96,30.1,1,5,0,14462.0,107380.69
2026-05-06 07:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,0.66,3.44,27.4,0,2,0,14542.0,107381.31
2026-05-06 08:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,2.31,4.06,27.5,0,7,0,14527.0,107383.61
2026-05-06 09:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,16.62,5.02,25.1,0,9,1,14641.0,107400.23
2026-05-06 10:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,74.13,3.86,23.5,1,3,0,14713.0,107474.35
2026-05-06 11:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,73.31,2.75,23.0,1,7,0,14722.0,107547.63
2026-05-06 12:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,2.97,3.31,23.7,0,9,0,14864.0,107550.58
2026-05-06 13:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,0.99,3.71,21.3,0,3,0,14985.0,107551.62
2026-05-06 14:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,2.31,4.15,21.0,0,7,0,14949.0,107553.94
2026-05-06 15:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,15.77,4.91,18.7,0,6,1,14974.0,107569.73
2026-05-06 16:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,67.04,3.76,23.1,1,7,0,14976.0,107636.78
2026-05-06 17:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,71.85,2.71,22.7,1,9,0,14851.0,107708.63
2026-05-06 18:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,2.31,3.18,24.2,0,7,0,14966.0,107710.93
2026-05-06 19:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,1.65,3.7,25.5,0,5,0,14802.0,107712.55
2026-05-06 20:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,1.32,4.2,27.4,0,4,0,14862.0,107713.88
2026-05-06 21:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,15.66,5.11,28.9,0,4,1,15054.0,107729.54
2026-05-06 22:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,1.32,5.63,30.1,0,4,0,14924.0,107730.85
2026-05-06 23:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,1.32,6.19,31.3,0,4,0,15056.0,107732.2
2026-05-07 00:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,1.98,6.79,32.0,0,6,0,15007.0,107734.14
2026-05-07 01:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,80.94,5.88,33.0,1,5,0,14828.0,107815.04
2026-05-07 02:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,75.93,4.85,32.5,1,5,0,14914.0,107890.98
2026-05-07 03:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,14.9,5.84,33.3,0,2,1,14995.0,107905.84
2026-05-07 04:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,1.98,6.4,31.4,0,6,0,15025.0,107907.82
2026-05-07 05:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,78.2,5.45,31.0,1,6,0,15148.0,107986.07
2026-05-07 06:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,77.6,4.44,30.0,1,4,0,15031.0,108063.71
2026-05-07 07:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,71.11,3.44,28.6,1,6,0,14753.0,108134.86
2026-05-07 08:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,81.09,2.36,27.0,1,7,0,14897.0,108215.98
2026-05-07 09:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,17.61,3.3,22.9,0,9,1,14931.0,108233.54
2026-05-07 10:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,0.99,3.8,22.6,0,3,0,14813.0,108234.5
2026-05-07 11:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,1.98,4.23,22.5,0,6,0,14901.0,108236.48
2026-05-07 12:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,2.97,4.69,20.1,0,9,0,14881.0,108239.41
2026-05-07 13:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,1.98,5.12,20.9,0,6,0,14867.0,108241.43
2026-05-07 14:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,65.3,4.0,20.9,1,7,0,14715.0,108306.76
2026-05-07 15:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,78.59,3.26,19.6,1,7,1,14469.0,108385.38
2026-05-07 16:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,1.98,3.65,22.2,0,6,0,14462.0,108387.38
2026-05-07 17:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,2.97,4.1,22.2,0,9,0,14431.0,108390.38
2026-05-07 18:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,2.31,4.64,23.4,0,7,0,14509.0,108392.74
2026-05-07 19:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,1.98,5.07,25.1,0,6,0,14600.0,108394.67
2026-05-07 20:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,74.81,3.97,27.5,1,3,0,14503.0,108469.44
2026-05-07 21:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,84.2,3.27,28.4,1,4,1,14662.0,108553.66
2026-05-07 22:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,0.99,3.8,30.5,0,3,0,14628.0,108554.67
2026-05-07 23:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,1.98,4.41,31.1,0,6,0,14527.0,108556.68
2026-05-08 00:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,1.98,5.04,32.1,0,6,0,14556.0,108558.65
2026-05-08 01:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,2.97,5.7,33.4,0,9,0,14667.0,108561.63
2026-05-08 02:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,0.99,6.32,33.7,0,3,0,14524.0,108562.59
2026-05-08 03:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,15.57,7.37,33.3,0,6,1,14295.0,108578.14
2026-05-08 04:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,73.54,6.44,31.8,1,5,0,14204.0,108651.69
2026-05-08 05:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,73.24,5.43,30.7,1,5,0,14107.0,108724.98
2026-05-08 06:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,75.03,4.45,30.5,1,4,0,14090.0,108799.99
2026-05-08 07:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,76.27,3.35,29.0,1,3,0,13829.0,108876.24
2026-05-08 08:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,1.98,3.77,26.6,0,6,0,13886.0,108878.18
2026-05-08 09:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,14.76,4.66,27.5,0,3,1,13950.0,108892.9
2026-05-08 10:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,0.99,5.13,24.9,0,3,0,14231.0,108893.84
2026-05-08 11:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,77.94,4.01,23.5,1,6,0,14247.0,108971.79
2026-05-08 12:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,69.54,2.89,21.4,1,9,0,14148.0,109041.34
2026-05-08 13:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,2.97,3.29,20.1,0,9,0,14139.0,109044.31
2026-05-08 14:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,1.32,3.68,21.2,0,4,0,14134.0,109045.6
2026-05-08 15:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,15.53,4.56,20.8,0,6,1,14503.0,109061.12
2026-05-08 16:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,0.99,4.9,20.8,0,3,0,14531.0,109062.11
2026-05-08 17:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,2.31,5.38,21.9,0,7,0,14371.0,109064.41
2026-05-08 18:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,70.75,4.36,23.5,1,9,0,14487.0,109135.16
2026-05-08 19:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,79.69,3.3,26.5,1,5,0,14384.0,109214.88
2026-05-08 20:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,1.65,3.79,27.5,0,5,0,14327.0,109216.49
2026-05-08 21:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,16.4,4.78,29.8,0,5,1,14355.0,109232.85
2026-05-08 22:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,0.99,5.27,29.3,0,3,0,14208.0,109233.81
2026-05-08 23:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,1.98,5.88,31.1,0,6,0,14081.0,109235.8
2026-05-09 00:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,1.65,6.49,30.8,0,5,0,13946.0,109237.42
2026-05-09 01:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,86.33,5.51,33.3,1,6,0,13899.0,109323.74
2026-05-09 02:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,82.5,4.55,32.2,1,5,0,13855.0,109406.23
2026-05-09 03:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,15.95,5.52,33.5,0,4,1,13795.0,109422.18
2026-05-09 04:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,0.66,6.05,32.4,0,2,0,13696.0,109422.79
2026-05-09 05:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,1.65,6.66,32.3,0,5,0,13795.0,109424.48
2026-05-09 06:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,77.72,5.67,29.0,1,5,0,13821.0,109502.23
2026-05-09 07:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,78.83,4.69,28.3,1,6,0,13983.0,110621.458251128
2026-05-09 08:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,77.69,3.68,28.3,1,6,0,14020.0,110699.148251128
2026-05-09 09:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,90.79,3.02,26.6,1,7,1,14073.0,110789.938251128
2026-05-09 10:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,0.99,3.38,23.6,0,3,0,14102.0,110790.928251128
2026-05-09 11:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,1.98,3.75,22.6,0,6,0,14233.0,110792.908251128
2026-05-09 12:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,1.32,4.15,23.0,0,4,0,14368.0,110794.228251128
2026-05-09 13:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,2.97,4.7,21.6,0,9,0,14368.0,110797.19825112801
2026-05-09 14:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,0.99,5.1,21.8,0,3,0,14200.0,110798.18825112801
2026-05-09 15:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,87.75,4.25,21.0,1,3,1,14210.0,110885.93825112801
2026-05-09 16:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,70.09,3.04,23.2,1,3,0,14335.0,110956.02825112801
2026-05-09 17:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,0.99,3.43,21.7,0,3,0,14289.0,110957.01825112801
2026-05-09 18:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,2.97,4.01,24.2,0,9,0,14439.0,110959.98825112802
2026-05-09 19:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,0.66,4.39,26.2,0,2,0,14479.0,110960.64825112802
2026-05-09 20:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,0.66,4.84,26.8,0,2,0,14606.0,110961.30825112802
2026-05-09 21:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,13.11,5.69,29.0,0,2,1,14568.0,110974.41825112802
2026-05-09 22:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,1.65,6.23,29.9,0,5,0,14605.0,110976.06825112802
2026-05-09 23:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,1.32,6.84,31.1,0,4,0,14492.0,110977.38825112802
2026-05-10 00:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,74.91,5.88,32.0,1,3,0,14666.0,111052.29825112803
2026-05-10 01:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,74.25,4.85,32.7,1,6,0,14545.0,111126.54825112803
2026-05-10 02:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,1.65,5.5,31.8,0,5,0,14380.0,111128.19825112802
2026-05-10 03:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,14.89,6.37,32.9,0,2,1,14427.0,111143.08825112802
2026-05-10 04:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,1.98,6.99,31.2,0,6,0,14534.0,111145.06825112802
2026-05-10 05:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,74.49,6.06,31.1,1,5,0,14601.0,111219.55825112802
2026-05-10 06:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,73.68,5.02,29.8,1,4,0,14610.0,111293.23825112802
2026-05-10 07:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,92.19,4.46,30.5,1,6,1,14358.0,111385.42825112802
2026-05-10 08:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,73.52,3.46,26.9,1,10,0,14426.0,111458.94825112802
2026-05-10 09:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,91.0,2.9,25.4,1,6,1,14511.0,111549.94825112802
2026-05-10 10:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,2.97,3.43,24.6,0,9,0,14409.0,111552.91825112802
2026-05-10 11:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,0.99,3.81,22.4,0,3,0,14194.0,111553.90825112803
2026-05-10 12:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,2.31,4.32,22.4,0,7,0,14041.0,111556.21825112803
2026-05-10 13:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,1.98,4.75,21.6,0,6,0,13953.0,111558.19825112802
2026-05-10 14:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,1.98,5.2,22.3,0,6,0,14041.0,111560.17825112802
2026-05-10 15:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,88.05,4.44,21.0,1,7,1,14050.0,111648.22825112802
2026-05-10 16:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,72.59,3.33,20.1,1,9,0,14295.0,111720.81825112802
2026-05-10 17:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,2.31,3.78,23.1,0,7,0,14288.0,111723.12825112802
2026-05-10 18:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,0.99,4.29,23.9,0,3,0,14096.0,111724.11825112802
2026-05-10 19:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,1.65,4.74,24.5,0,5,0,13972.0,111725.76825112801
2026-05-10 20:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,1.98,5.25,28.0,0,6,0,13974.0,111727.74825112801
2026-05-10 21:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,84.64,4.58,29.6,0,2,1,14062.0,111812.38825112801
2026-05-10 22:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,1.32,5.23,30.6,0,4,0,14349.0,111813.70825112802
2026-05-10 23:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,1.98,5.84,30.7,0,6,0,14544.0,111815.68825112801
2026-05-11 00:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,1.65,6.45,32.6,0,5,0,14341.0,111817.338251128
2026-05-11 01:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,83.2,5.53,32.1,1,6,0,14440.0,111900.538251128
2026-05-11 02:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,78.58,4.56,31.3,1,4,0,14438.0,111979.118251128
2026-05-11 03:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,14.84,5.61,32.6,0,6,1,14525.0,111993.958251128
2026-05-11 04:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,0.66,6.11,32.5,0,2,0,14493.0,111994.618251128
2026-05-11 05:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,38.614999999999995,5.86,31.2,0,2,0,14510.0,112033.23325112801
2026-05-11 06:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,76.57,5.61,29.9,1,2,0,14527.0,112109.80325112802
2026-05-11 07:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,90.45,4.95,29.4,1,6,1,14487.0,112200.25325112802
2026-05-11 08:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,73.01,3.91,27.6,1,6,0,14462.0,112273.26325112801
2026-05-11 09:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,84.32,3.28,26.7,1,7,1,14460.0,112357.58325112802
2026-05-11 10:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,2.31,3.79,23.1,0,7,0,14433.0,112359.89325112801
2026-05-11 11:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,1.98,4.23,21.5,0,6,0,14457.0,112361.87325112801
2026-05-11 12:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,1.32,4.64,21.8,0,4,0,14582.0,112363.19325112802
2026-05-11 13:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,1.32,5.06,22.4,0,4,0,14463.0,112364.51325112802
2026-05-11 14:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,64.31,3.87,21.1,1,3,0,14334.0,112428.82325112802
2026-05-11 15:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,86.82,3.17,23.1,1,6,1,14332.0,112515.64325112803
2026-05-11 16:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,1.98,3.54,21.9,0,6,0,14247.0,112517.62325112803
2026-05-11 17:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,2.97,4.12,22.2,0,9,0,14080.0,112520.59325112803
2026-05-11 18:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,2.97,4.69,23.9,0,9,0,14038.0,112523.56325112803
2026-05-11 19:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,1.65,5.16,24.5,0,5,0,13946.0,112525.21325112802
2026-05-11 20:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,69.58,4.07,27.8,1,3,0,14006.0,112594.79325112802
2026-05-11 21:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,90.03,3.43,28.6,1,5,1,14054.0,112684.82325112802
2026-05-11 22:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,0.66,3.88,29.2,1,2,0,14060.0,112685.48325112803
2026-05-11 23:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,3.96,4.72,31.3,0,12,0,14002.0,112689.44325112803
2026-05-12 00:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,1.98,5.34,32.2,0,6,0,13834.0,112691.42325112803
2026-05-12 01:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,0.66,5.88,33.2,0,2,0,14034.0,112692.08325112803
2026-05-12 02:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,3.3,6.52,31.7,0,10,0,14132.0,112695.38325112803
2026-05-12 03:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,91.95,5.91,32.4,1,3,1,14101.0,112787.33325112803
2026-05-12 04:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,83.4,4.94,32.7,1,6,0,14019.0,112870.73325112803
2026-05-12 05:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,79.72,3.93,31.2,1,4,0,14037.0,112950.45325112803
2026-05-12 06:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,73.53,2.95,30.3,1,6,0,14139.0,113023.98325112803
2026-05-12 07:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,1.33,3.48,28.9,0,4,0,13949.0,113025.31325112803
2026-05-12 08:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,1.32,3.95,27.4,0,4,0,14036.0,113026.63325112803
2026-05-12 09:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,13.92,4.81,24.9,0,3,1,13967.0,113040.55325112803
2026-05-12 10:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,0.99,5.28,24.8,0,3,0,13918.0,113041.54325112804
2026-05-12 11:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,73.16,4.16,22.9,1,7,0,13904.0,113114.70325112804
2026-05-12 12:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,68.14,3.18,22.4,1,9,0,13943.0,113182.84325112804
2026-05-12 13:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,0.99,3.51,20.5,0,3,0,14005.0,113183.83325112805
2026-05-12 14:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,1.32,3.89,20.3,0,4,0,14004.0,113185.15325112805
2026-05-12 15:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,15.46,4.72,23.5,0,6,1,13981.0,113200.61325112806
2026-05-12 16:00:00,WH-A003,高温鲜品冷库（老旧设备）,高温库,0.99,5.1,22.0,0,3,0,13732.0,113201.60325112806
